bird_id	D14A1	D14A2	D14A3	D14A4	D14B1	D14B2	D14B3	D14B4	D14C1	D14C2	D14C3	D14C4	D21A1	D21A2	D21A3	D21A4	D21B1	D21B2	D21B3	D21B4	D21C1	D21C2	D21C3	D21C4	D35A1	D35A2	D35A3	D35A4	D35B1	D35B2	D35B3	D35B4	D35C1	D35C2	D35C3	D35C4	D3A2	D3A3	D3A4	D3B1	D3B2	D3B3	D3B4	D3C1	D3C2	D3C3	D3C4
Bariatricus faecipullorum	3e-05	8e-05	0.00037	7e-05	5e-05	0.00059	9e-05	0.00016	4e-05	8e-05	6e-05	3e-05	0.0003	0.00133	0.0002	0.00034	7e-05	6e-05	0.00032	0.00022	0.00016	0.00018	3e-05	8e-05	0.00068	0.00048	0.00265	0.00333	0.00253	0.00103	0.00073	0.00142	0.00094	0.00136	0.00187	0.00048	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hungatella pullicola	0.00361	0.00018	0.00795	0.00183	0.00202	0.00012	0.00037	0.00189	0.00078	0.00382	0.00051	3e-05	0.00013	0.00021	0.00037	0.00011	8e-05	5e-05	5e-05	0.0001	8e-05	4e-05	5e-05	2e-05	5e-05	2e-05	3e-05	5e-05	7e-05	4e-05	8e-05	4e-05	3e-05	0.0	4e-05	5e-05	0.0	2e-05	1e-05	4e-05	0.0	0.0	0.0	0.0	0.0	7e-05	0.0
Anaerobutyricum stercoripullorum	0.00024	0.00016	0.00012	0.00033	0.00033	0.00011	0.00023	0.00033	6e-05	0.00017	0.0	9e-05	0.00015	0.0004	0.00021	0.00019	0.00014	0.00023	0.00022	0.00056	0.00025	0.00012	0.00049	0.00042	9e-05	0.00026	0.00017	0.00014	0.00018	8e-05	0.00014	0.00014	6e-05	0.0	0.00145	0.00027	4e-05	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0
Eisenbergiella pullistercoris	0.0004	0.00075	0.00069	9e-05	0.0012	0.00014	0.00052	0.00064	0.00026	0.00091	0.00081	0.00027	6e-05	0.00018	0.00013	4e-05	0.00027	8e-05	6e-05	0.00012	0.00038	0.00018	0.00038	0.0003	0.00018	2e-05	5e-05	9e-05	0.00012	2e-05	0.00013	5e-05	6e-05	4e-05	4e-05	0.00011	0.0	2e-05	0.0	0.00032	0.0	0.00034	0.0	0.0	2e-05	0.0	0.0
Eisenbergiella intestinipullorum	0.00034	0.00037	0.00036	0.0002	0.00075	0.00013	0.00069	0.00046	0.00017	0.00156	0.00047	0.00025	8e-05	0.00011	0.00011	7e-05	0.00017	9e-05	0.00014	0.00014	0.00029	0.00013	0.00021	0.00027	0.00011	3e-05	6e-05	7e-05	0.00022	5e-05	0.00039	0.00013	5e-05	6e-05	6e-05	0.00016	0.0	3e-05	2e-05	0.00011	0.0	0.00019	0.0	0.0	0.0	0.0	0.0
Eisenbergiella stercorigallinarum	0.00035	0.00044	0.00017	0.00015	0.00051	9e-05	0.00035	0.00031	0.00031	0.0009	0.00042	0.0002	8e-05	0.00013	7e-05	4e-05	0.00016	8e-05	9e-05	7e-05	0.0002	0.00013	0.00021	0.0003	0.0001	4e-05	4e-05	6e-05	0.00013	4e-05	0.00023	6e-05	3e-05	4e-05	5e-05	6e-05	0.0	1e-05	0.0	7e-05	0.0	0.00015	0.0	0.0	0.0	0.0	0.0
Eisenbergiella sp900555195	0.00023	0.00031	0.00019	0.00046	0.00049	0.0002	0.00031	0.00044	0.00035	0.00051	0.0004	0.00017	0.00018	0.00014	0.00028	0.00013	0.00022	0.00022	0.00019	0.00021	0.00028	0.0001	0.00026	0.00018	0.00015	8e-05	9e-05	8e-05	0.00027	0.00011	0.00018	0.0001	8e-05	9e-05	0.00016	0.00027	3e-05	7e-05	0.0	0.00015	0.0	0.0	0.0	5e-05	3e-05	0.0	0.0
Blautia stercoripullorum	0.00066	0.00011	0.00064	0.00046	0.00061	0.00042	0.00143	0.00064	0.00064	0.00077	0.00066	0.0021	0.0002	0.00041	0.00049	0.00061	0.00048	0.00022	0.00071	0.00028	0.00036	0.00038	0.00104	0.00055	0.00027	0.00012	0.00023	0.00065	0.00022	8e-05	0.00014	0.00017	0.00022	9e-05	9e-05	0.00011	8e-05	0.00326	5e-05	0.00163	0.0	8e-05	0.0	0.00359	0.00214	0.00013	0.00073
Blautia merdipullorum	0.00065	0.00033	0.0022	0.00051	0.00089	0.00062	0.00266	0.00084	0.0003	0.00119	0.00047	0.00185	0.00046	0.00043	0.0007	0.00097	0.00056	0.00049	0.00067	0.00066	0.00063	0.00051	0.00093	0.00093	0.00037	0.00027	0.00112	0.01325	0.00056	0.00032	0.00067	0.00068	0.00035	0.00029	0.0005	0.00052	0.00026	0.00084	0.00016	0.00065	0.0	0.00044	0.0	0.00077	0.00052	0.00168	0.0004
Eisenbergiella merdipullorum	0.0005	0.00088	0.00058	0.00019	0.00061	0.00023	0.00046	0.00028	0.00034	0.00075	0.00072	0.0004	0.00024	0.00028	0.00019	0.00014	0.00034	0.00016	0.00016	0.00018	0.00024	0.00019	0.00052	0.00056	0.00017	7e-05	0.00016	0.00012	0.00017	8e-05	0.00023	0.00018	0.00015	0.0001	0.0001	0.00019	0.0	3e-05	0.0	0.00022	0.0	0.00043	0.0	3e-05	0.0	0.00041	0.0
Blautia merdigallinarum	0.00042	5e-05	0.01222	0.00041	0.00488	0.00202	0.01889	0.0004	0.0001	0.00305	0.00077	0.0015	0.00078	0.00074	0.00045	0.00235	0.00212	0.00074	0.00095	0.00097	0.00013	0.00026	0.00056	0.00099	0.00108	0.00045	0.00099	0.00069	0.00069	0.00016	0.00073	0.00083	0.00031	0.00021	0.0003	0.00062	8e-05	0.00013	8e-05	0.00121	0.0	0.00021	0.0	0.0	6e-05	9e-05	0.00073
Blautia stercoravium	0.00021	0.0001	0.00104	0.00013	0.0002	0.00021	0.00057	0.00049	0.00017	0.00025	0.00014	0.00038	0.00012	0.00031	0.00024	0.00015	0.00041	0.00021	0.00032	0.00014	0.00021	0.00028	0.00022	0.0002	0.00015	9e-05	0.00011	0.0001	0.00013	0.00012	0.00013	7e-05	8e-05	6e-05	0.00012	8e-05	0.00104	0.00065	3e-05	0.00044	0.0	0.00017	0.0	0.00073	0.00054	0.0001	0.0
Blautia stercorigallinarum	0.00019	6e-05	0.00146	0.00015	0.0015	0.00019	0.00227	0.00032	4e-05	0.00062	0.00029	0.00092	0.00014	0.00011	0.00022	0.00062	0.00019	0.00011	0.0002	0.00019	7e-05	0.00017	0.00037	0.00034	0.00077	0.0001	0.00016	0.00016	0.00042	4e-05	0.00015	0.00012	0.00024	7e-05	9e-05	0.00012	0.0	8e-05	0.0	0.00017	0.0	0.0	0.0	3e-05	5e-05	5e-05	0.00019
Caccovicinus merdipullorum	0.01113	0.00269	0.00108	0.02723	9e-05	0.00044	0.00912	0.00034	0.00041	0.00461	0.0089	0.0018	0.00117	0.00114	0.0065	0.00032	0.00082	0.0054	0.0054	0.00649	0.00059	0.00226	0.00319	0.00139	0.00269	0.00088	0.00126	0.0003	0.00049	0.00278	0.00054	0.00025	0.00024	0.00156	0.00189	0.0002	2e-05	2e-05	0.0	5e-05	0.0	0.0	0.0	1e-05	0.0	0.0	0.0
Caccovicinus excrementipullorum	0.00016	8e-05	0.00019	0.00026	0.00012	8e-05	0.00013	8e-05	6e-05	0.00013	0.00021	9e-05	0.00015	0.00012	0.0002	0.00022	0.00017	0.00013	0.00016	0.00015	0.00012	0.00019	0.00021	0.00015	0.00013	6e-05	7e-05	0.0001	6e-05	0.00013	0.00012	0.00012	6e-05	7e-05	0.00011	9e-05	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026	0.0
Blautia avicola	0.00044	0.0007	0.00132	0.00061	0.00075	0.00075	0.00125	0.00088	0.00023	0.00087	0.00106	0.00082	0.00037	0.00058	0.00057	0.0006	0.00063	0.0005	0.00069	0.00053	0.00059	0.00039	0.00099	0.00078	0.0005	0.00021	0.00036	0.00032	0.00041	0.00032	0.00054	0.00033	0.00031	0.00033	0.00048	0.00043	0.00011	0.00044	0.00013	0.00068	0.0	0.00057	0.0	0.00049	0.0004	0.00023	0.00021
Eisenbergiella pullicola	0.00051	0.00069	0.00052	0.00035	0.00058	8e-05	0.00066	0.00048	8e-05	0.00094	0.00048	3e-05	1e-05	0.00014	0.00064	0.00356	8e-05	0.00011	0.00112	0.00033	6e-05	9e-05	0.00211	0.00017	0.00153	0.00018	0.00027	0.00019	0.00025	0.00015	0.00035	9e-05	0.00025	0.0005	0.00077	0.00032	1e-05	2e-05	1e-05	0.0002	0.0	0.0	0.0	6e-05	0.0	0.0	0.0
Mediterraneibacter merdigallinarum	0.01198	5e-05	0.00042	4e-05	5e-05	0.00039	0.00887	9e-05	5e-05	0.00015	0.00169	0.00066	0.00283	0.00037	0.00066	0.00034	0.00057	0.00018	0.01678	0.00014	0.00016	0.00018	0.00106	0.0002	0.00047	9e-05	0.0002	8e-05	0.00036	0.00052	0.0023	0.0001	0.0001	0.00019	0.00024	0.00064	0.0	0.00031	0.0	4e-05	0.0	0.0	0.0	4e-05	2e-05	0.0	0.00068
Mediterraneibacter intestinavium	0.00149	0.01188	0.00364	0.0077	0.00059	0.00014	0.00338	0.06151	6e-05	0.0002	0.00053	0.00115	0.00023	0.00307	0.00076	0.00022	7e-05	0.00124	0.00049	0.00023	0.00014	0.0002	0.00083	0.00032	0.00145	0.00038	0.00082	0.00027	0.00017	0.00129	0.00264	0.0001	6e-05	0.00022	0.00048	0.00035	0.00386	6e-05	0.00144	0.00052	0.0	0.0	0.0	4e-05	0.0	0.00014	0.00028
Mediterraneibacter gallistercoris	0.00127	0.00025	0.00076	0.00097	0.00052	0.00072	0.00138	0.00137	0.00124	0.00076	0.00079	0.00338	0.00037	0.00086	0.00089	0.00094	0.00076	0.00044	0.00163	0.0007	0.00122	0.00089	0.00117	0.00181	0.0007	0.00024	0.00036	0.00018	0.00051	0.00022	0.0004	0.00021	0.00036	0.00032	0.00106	0.00023	4e-05	0.0064	7e-05	0.00316	0.0	0.00104	0.0	0.00847	0.00584	0.00011	0.00092
Mediterraneibacter sp900553885	0.00071	0.00013	0.00139	0.00054	0.00037	0.00117	0.00065	0.00058	0.00059	0.00051	0.00031	0.00249	0.00037	0.00062	0.00121	0.00095	0.0008	0.00054	0.0011	0.00058	0.00074	0.00046	0.00057	0.00063	0.00041	0.00028	0.00054	0.00029	0.00099	0.00065	0.00075	0.00037	0.00047	0.0004	0.00075	0.00116	0.00018	0.00286	3e-05	0.00177	0.0	0.00042	0.0	0.00343	0.00231	0.00015	0.00108
Mediterraneibacter sp904377845	0.00045	0.00011	0.00052	0.00042	0.00021	0.00036	0.00105	0.0006	0.00048	0.00074	0.00061	0.00158	0.00015	0.00048	0.0003	0.00024	0.00059	0.00018	0.00078	0.0002	0.0003	0.00052	0.00078	0.00017	0.0003	0.00011	0.00013	3e-05	0.00028	0.0001	0.00014	8e-05	5e-05	8e-05	7e-05	6e-05	3e-05	0.00259	0.0	0.00132	0.0	0.00021	0.0	0.00295	0.00187	0.0	0.00044
Mediterraneibacter sp900541505	0.00038	5e-05	7e-05	8e-05	7e-05	0.00049	9e-05	0.00015	7e-05	7e-05	0.00032	0.00011	0.00043	0.0003	0.00028	0.00031	0.00025	0.00035	0.00033	0.00064	0.00042	0.00028	0.00013	0.00054	0.00016	0.00018	0.00022	0.00031	0.00034	0.00016	0.00031	0.00026	0.00015	0.00018	0.00016	0.00024	0.0013	6e-05	0.00014	0.00036	0.0	0.00019	0.0	7e-05	5e-05	6e-05	0.00125
Mediterraneibacter pullistercoris	0.00038	3e-05	0.00029	8e-05	0.00015	8e-05	0.00042	0.00012	8e-05	0.00095	0.00013	0.00013	5e-05	0.00024	6e-05	6e-05	0.00034	8e-05	0.00016	0.00517	0.00012	0.0007	0.00016	0.00024	0.00111	0.00028	0.00452	0.00082	0.00022	0.00014	0.00066	0.00221	0.00014	0.00037	0.00018	0.00021	0.00638	0.00012	0.0001	7e-05	0.0	4e-05	0.00017	0.00011	7e-05	3e-05	0.0
Mediterraneibacter guildfordensis	0.00059	0.00027	0.00053	0.00063	0.00032	0.00049	0.0008	0.00061	0.00094	0.00077	0.0005	0.00157	0.00034	0.00081	0.00053	0.00042	0.00066	0.00062	0.00085	0.00043	0.00044	0.00048	0.00055	0.00062	0.00035	0.00029	0.00038	0.00033	0.00095	0.00065	0.00144	0.00264	0.00027	0.00048	0.00062	0.00027	0.00011	0.00237	8e-05	0.00182	0.0	0.00064	0.0	0.00321	0.00247	0.00059	0.00034
Mediterraneibacter norfolkensis	0.00036	0.00064	0.00075	0.00054	0.0005	0.00033	0.0005	0.00121	0.00019	0.00048	0.00047	0.00036	0.00059	0.0006	0.00053	0.00062	0.00026	0.00038	0.00038	0.00044	0.00143	0.00032	0.00076	0.00038	0.0004	0.0002	0.00044	0.00026	0.00065	0.00025	0.00037	0.0002	0.00032	0.00019	0.00162	0.00035	2e-05	0.00018	4e-05	0.00027	0.0	0.00036	0.0	0.00018	0.00021	8e-05	0.00027
Eisenbergiella stercoravium	0.00248	0.00538	0.00538	0.00062	0.00508	0.00091	0.00389	0.00222	0.00077	0.00467	0.00585	0.00175	0.00023	0.00135	0.00137	0.00042	0.0009	0.0006	0.00055	0.00078	0.00131	0.00136	0.00273	0.00174	0.0005	0.00021	0.00026	0.00053	0.00073	0.00013	0.00081	0.00029	0.00026	0.00027	0.00033	0.00086	8e-05	0.00022	6e-05	0.00085	0.0	0.00335	4e-05	0.0	0.0	8e-05	0.0
Mediterraneibacter sp900120155	0.00027	0.00035	0.00051	0.00045	0.00024	0.0005	0.00072	0.00037	0.00025	0.00051	0.00023	0.00038	0.00057	0.00104	0.00084	0.00059	0.00093	0.00046	0.00036	0.0007	0.00056	0.00083	0.0003	0.00043	0.00064	0.00025	0.00051	0.00039	0.00163	0.0021	0.001	0.00115	0.00114	0.0004	0.0012	0.00044	0.0002	0.00067	0.00015	0.00032	0.0	0.00025	0.0	0.00052	0.0004	0.00024	0.00062
Mediterraneibacter stercoravium	0.00021	0.00012	0.00014	0.00039	0.00012	0.00019	0.0001	0.00042	0.00033	0.00023	7e-05	0.00099	0.00362	0.00041	0.0003	0.01387	0.00019	0.00016	0.00027	0.0006	0.05181	0.00501	0.0007	0.00067	0.00189	0.00013	0.00479	0.00193	0.00959	0.00019	0.00331	0.00077	0.00465	0.00033	0.06133	0.00382	5e-05	0.00176	4e-05	0.00088	0.00056	0.00034	6e-05	0.00223	0.00135	5e-05	0.00038
Mediterraneibacter tabaqchaliae	0.00016	9e-05	0.00019	0.00026	5e-05	0.00012	0.00034	0.00027	0.00231	0.00038	0.0001	0.00868	0.0007	0.00022	0.00014	0.00039	0.00131	0.0001	0.00083	0.0096	0.00427	0.00011	0.00011	0.00011	0.00111	5e-05	0.00054	0.00022	0.00089	0.00017	0.00181	0.00104	7e-05	0.00037	9e-05	8e-05	3e-05	0.00098	0.0	0.03169	0.0	6e-05	0.0	0.00097	0.0006	0.0	0.00044
Mediterraneibacter stercoripullorum	0.00012	0.00016	0.00086	0.00018	7e-05	0.00016	0.00028	0.00072	0.00019	0.00019	0.00011	0.00031	0.00025	0.00016	0.00031	0.00044	0.00029	0.00011	0.00041	0.00303	0.0004	0.00012	0.0002	0.0001	0.00572	0.00023	0.00176	0.0003	0.00038	0.00024	0.00062	0.00031	0.00031	0.00011	0.00047	0.00017	8e-05	0.00048	0.0	0.00032	0.0	0.0	0.0	0.00054	0.00039	0.0	0.0
Mediterraneibacter quadrami	8e-05	2e-05	9e-05	0.00019	8e-05	0.00015	4e-05	0.00018	0.00017	0.0001	3e-05	0.00055	8e-05	9e-05	9e-05	0.00012	9e-05	0.0001	0.00012	0.00012	9e-05	5e-05	0.0001	9e-05	8e-05	3e-05	8e-05	3e-05	0.00033	0.00023	0.0006	0.00109	4e-05	6e-05	0.00017	0.0	3e-05	0.00077	0.0	0.0005	0.0	0.0	0.0	0.00107	0.00067	0.0	0.0
Mediterraneibacter intestinipullorum	0.0001	7e-05	0.00023	0.00023	0.00013	0.00044	0.00027	0.00019	0.00018	0.00022	0.00022	0.00037	0.00024	0.00032	0.00016	0.00041	0.00027	0.00019	0.00051	0.00055	0.00035	0.00036	0.00033	0.00052	0.00049	0.00011	0.00441	0.00034	0.01191	0.00875	0.0127	0.00031	0.01195	0.00626	0.01571	0.00811	0.00044	0.00133	0.00013	0.0003	0.0	0.0	0.0	0.00041	0.00029	0.0	0.00054
Mediterraneibacter caccogallinarum	9e-05	8e-05	0.00015	0.0018	3e-05	0.00101	0.00035	3e-05	5e-05	9e-05	0.00034	0.0001	0.00096	0.00105	0.0001	0.00156	0.00048	0.00122	0.0009	0.00142	0.00052	0.00015	0.00025	0.0007	0.00046	0.0003	0.00044	0.00018	0.00068	0.00057	0.00065	9e-05	0.00064	0.00862	0.00053	0.00031	0.0	0.00013	0.0	7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00025
Mediterraneibacter excrementavium	5e-05	0.0	3e-05	0.00013	4e-05	6e-05	6e-05	7e-05	0.0001	6e-05	2e-05	0.00041	6e-05	6e-05	5e-05	0.0001	3e-05	6e-05	9e-05	0.0001	4e-05	2e-05	7e-05	9e-05	0.00023	3e-05	0.0009	0.00015	0.00693	0.00454	0.01348	0.02721	0.00062	0.00013	0.00368	6e-05	0.0	0.00074	6e-05	0.00056	0.0	0.0	4e-05	0.00123	0.0009	6e-05	0.00047
Mediterraneibacter colneyensis	1e-05	2e-05	8e-05	0.0	2e-05	6e-05	0.00011	4e-05	0.0	9e-05	0.00065	4e-05	4e-05	0.00012	0.00014	7e-05	0.0001	0.00021	5e-05	0.00017	9e-05	9e-05	0.00055	2e-05	0.00802	0.02093	0.00217	6e-05	0.00863	0.00547	0.00025	0.00012	0.0003	0.00064	7e-05	8e-05	1e-05	5e-05	0.0	4e-05	0.0	0.11902	0.0	6e-05	6e-05	0.00028	0.0
Mediterraneibacter sp904418845	0.00026	6e-05	0.00019	0.00013	0.0001	0.00021	0.00029	0.00026	0.00019	0.00011	0.00027	0.00026	0.00012	0.00019	0.0001	0.00038	0.00017	0.00014	0.00037	0.00049	0.00016	0.00027	0.00015	0.00048	0.00031	4e-05	0.00021	0.00013	6e-05	8e-05	0.0001	6e-05	0.00016	0.00017	0.00012	6e-05	0.00262	0.00025	0.00028	0.00035	0.0	0.00015	0.0	0.00034	0.00019	8e-05	0.00024
CAG-127 sp017625815	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	2e-05	4e-05	0.0	0.0	1e-05	0.0	0.0	4e-05	5e-05	7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Merdisoma merdipullorum	0.00018	0.00017	0.00027	0.00029	0.00027	0.00035	0.00013	0.00016	6e-05	0.00035	0.00012	0.00017	0.00051	0.00024	0.00024	0.00088	0.00026	0.00077	0.00058	0.00041	0.00047	0.00055	0.00035	0.00042	0.00036	0.00028	0.00079	0.00028	0.00047	0.00097	0.00067	0.00056	0.00011	0.00087	0.00147	0.00131	0.0	2e-05	0.0	0.0	0.0	0.00013	0.0	0.0	0.0	0.00025	0.0
Merdimonas massiliensis	0.0012	0.00055	0.00071	0.00102	0.00019	0.00091	0.00075	0.00087	0.00145	0.00037	0.00105	0.00287	0.0004	0.00024	0.00098	0.00063	0.00049	0.00051	0.00072	0.0006	0.00042	0.00036	0.00133	0.00157	0.00038	0.00013	0.00044	0.00025	0.00022	0.00018	0.0004	0.0004	0.00038	0.00049	0.00051	0.00055	0.0	0.00312	0.0	0.00184	0.0	0.0001	0.0	0.00491	0.00268	0.00071	0.0
Copromonas avistercoris	0.00222	5e-05	3e-05	0.0	3e-05	0.0	0.0	7e-05	0.0	0.0	0.0	0.0	0.00059	2e-05	0.001	0.00321	0.00428	0.00015	0.0019	0.00037	0.0005	0.00342	0.00072	3e-05	0.00395	0.00394	0.00287	0.00657	0.00243	0.00648	0.00156	0.00291	0.00454	0.00173	0.00232	0.00591	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
Copromonas faecavium	0.00011	0.00015	0.0001	0.00091	0.00048	0.00015	0.00243	0.00015	8e-05	0.00012	0.0009	6e-05	0.00248	0.00167	0.00065	0.00035	0.0001	0.00037	0.00054	0.00085	0.00172	0.00012	0.00291	0.00301	7e-05	0.00051	0.00017	0.00032	6e-05	0.00041	0.0001	0.0002	7e-05	6e-05	8e-05	0.00014	0.0	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0
Lachnoclostridium_A avicola	0.00162	0.00033	0.00829	0.00437	0.00049	0.00013	0.00181	0.00632	0.00031	0.00178	0.00321	0.00161	0.00273	0.00081	0.00146	0.00107	0.00121	0.00075	0.0013	0.00014	0.00016	0.00167	0.00587	0.00171	0.00155	6e-05	0.00036	0.00074	0.0011	0.0001	0.00015	8e-05	0.00092	0.00101	0.00087	0.00025	1e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	3e-05	3e-05	0.0
Lachnoclostridium_A stercorigallinarum	0.00062	0.00547	0.00861	0.00219	0.01162	0.00011	0.00521	0.00072	0.00033	0.00194	0.00644	0.00034	0.00018	0.00014	0.0017	0.00018	0.00014	0.00012	9e-05	0.00021	0.00016	9e-05	0.00032	0.00029	0.00015	7e-05	8e-05	7e-05	0.00028	9e-05	0.00018	7e-05	0.00013	0.00014	9e-05	6e-05	3e-05	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00065	0.0	0.00018
Lachnoclostridium_A pullistercoris	0.00011	8e-05	0.00031	0.0001	0.00019	0.0001	0.00011	0.00024	9e-05	8e-05	0.00024	0.00012	0.00025	8e-05	0.00021	0.00012	0.00026	0.00013	0.00015	0.00012	0.00015	0.00036	0.00043	0.0002	8e-05	5e-05	0.00011	0.00011	0.00012	6e-05	9e-05	0.0001	0.00015	0.00013	0.00018	0.0001	0.0	7e-05	0.0	0.0	0.0	4e-05	0.0	0.0	2e-05	4e-05	0.0
Lachnoclostridium_A stercoravium	8e-05	0.001	2e-05	0.0	4e-05	0.00041	5e-05	6e-05	5e-05	3e-05	0.00021	3e-05	0.00109	0.00047	0.00148	0.0006	0.00088	0.00098	0.00036	0.00067	0.00033	0.00063	0.00086	0.0004	0.00044	0.00105	0.0007	0.00323	0.00033	0.00134	0.00065	0.00089	0.00089	0.00011	0.0002	0.00113	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8e-05	0.0
Lachnoclostridium_A stercoripullorum	3e-05	7e-05	0.00012	0.00011	5e-05	4e-05	9e-05	8e-05	8e-05	5e-05	9e-05	3e-05	0.00014	0.00221	6e-05	5e-05	0.00132	0.00026	0.0001	0.00169	3e-05	4e-05	7e-05	2e-05	0.00078	0.0011	0.00232	0.00201	0.00107	0.00175	0.00263	0.00307	0.00036	0.00213	0.00288	0.00433	0.0	7e-05	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	3e-05	0.0
Anaerostipes avistercoris	0.00028	6e-05	0.00117	0.00012	0.00011	5e-05	0.00071	0.0004	5e-05	0.00022	0.00048	0.0001	9e-05	0.00021	0.00026	0.0002	0.00011	0.00023	0.00019	0.00015	0.00011	0.00014	0.00121	0.00021	0.00011	5e-05	8e-05	4e-05	9e-05	6e-05	6e-05	7e-05	8e-05	3e-05	6e-05	8e-05	4e-05	0.00016	0.0003	4e-05	0.0	0.00012	0.0	7e-05	5e-05	3e-05	0.0
Lachnoclostridium_B sp000765215	0.00251	0.00019	0.00034	0.00092	0.00035	0.00153	0.0006	0.00044	0.00089	0.0004	0.00932	0.00032	0.00054	0.00039	0.00079	0.0006	0.00069	0.00114	0.00485	0.00092	0.00098	0.00051	0.00862	0.00017	0.00049	0.00024	0.005	0.0014	0.00035	0.00023	0.0004	0.0005	0.00141	0.00018	0.00032	0.00039	9e-05	0.00033	2e-05	0.00041	0.0	6e-05	0.0	0.00035	0.0003	4e-05	0.0
Lachnoclostridium_B massiliensis_A	0.00022	0.00012	0.00026	0.00023	0.00018	0.00022	0.00013	0.00027	0.00017	0.00027	0.0002	0.00041	0.00023	0.00025	0.00029	0.00027	0.0003	0.00026	0.00023	0.00043	0.00051	0.00022	0.00039	0.00061	0.00025	0.00018	0.00018	0.00016	0.00018	0.0002	0.00035	0.00025	0.00013	0.00018	0.00041	0.00024	0.0	0.00042	2e-05	0.00026	0.0	0.00019	0.0	0.00047	0.00033	3e-05	0.0
Lachnoclostridium_B faecipullorum	7e-05	4e-05	0.00124	9e-05	0.00085	0.00019	0.00048	8e-05	5e-05	7e-05	0.00027	0.0001	4e-05	0.00014	0.00115	7e-05	7e-05	9e-05	0.00015	0.00014	0.00011	0.0001	0.00016	0.00015	0.00046	0.00021	0.00014	7e-05	0.00134	0.00159	0.00022	0.0002	0.00048	0.00044	0.00066	0.00021	0.0	8e-05	0.0	0.0001	0.0	6e-05	0.0	0.00012	7e-05	0.0	0.0
UMGS1370 sp904395885	0.00666	0.0002	0.0001	0.00132	2e-05	0.0027	5e-05	0.00215	0.00445	0.00033	0.004	0.00124	0.00069	0.00082	0.0084	0.00049	0.00192	0.00259	0.00123	0.00021	0.00345	0.00237	0.00566	0.00473	0.00048	0.00023	0.00172	0.00073	0.00258	0.00266	0.00351	0.00544	0.00318	0.00111	0.00231	0.00059	0.0	9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-05	0.0
Sellimonas intestinalis	0.00095	0.00079	0.00275	0.00168	0.001	0.00056	0.00079	0.0039	0.00038	0.00111	0.0005	0.00038	0.00028	0.00047	0.00429	0.00068	0.00021	0.00048	0.00031	0.00017	0.00025	0.00016	0.0002	0.00052	0.00031	8e-05	0.0005	6e-05	0.00023	0.00015	0.00012	0.0001	7e-05	0.0001	0.00012	0.00013	7e-05	0.00234	2e-05	0.0013	0.0	4e-05	0.0	0.0	3e-05	5e-05	0.0
Sellimonas sp904393575	0.0002	0.00056	0.00041	0.00059	0.00042	0.00019	0.0004	0.00035	0.00046	0.00042	0.00038	0.00026	0.00019	0.00022	0.0001	9e-05	0.00026	0.00014	0.00015	0.00012	0.00012	0.00011	0.00021	0.00011	0.00023	0.0001	0.00012	0.00024	0.00016	0.0002	0.00016	0.00012	0.00015	0.0003	0.00025	0.00015	0.0	0.00035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fusicatenibacter sp900543115	0.00019	0.0001	0.00022	0.00064	0.00032	0.0065	0.00016	0.00028	0.00296	0.00014	9e-05	0.00018	0.00074	0.00033	0.00767	0.00358	0.00315	0.00098	0.00044	0.00114	0.00066	0.0011	0.00018	0.00032	0.00092	0.00135	0.00056	0.00061	0.00735	0.00116	0.00365	0.00024	0.00267	0.00031	0.00029	0.00144	9e-05	0.00019	6e-05	0.00018	0.00959	0.00908	0.0	0.00025	0.00018	6e-05	0.0
Blautia_A intestinigallinarum	0.00209	4e-05	0.00478	0.00063	6e-05	6e-05	0.00066	8e-05	4e-05	0.0001	0.00021	0.00018	0.00014	0.0003	0.00033	0.00046	3e-05	0.0	0.00171	0.00104	6e-05	0.0001	0.00019	0.00698	5e-05	2e-05	4e-05	0.0001	5e-05	5e-05	0.00011	4e-05	0.0	9e-05	6e-05	7e-05	0.0	0.00012	0.0	8e-05	0.0	0.0	0.0	0.0002	0.00012	0.0	0.0
